delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cost_per_km,package_category,delivery_performance
250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,4,5,no,delivered,5,1102.8,-1,5.555667506297229,Heavy,On Time
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,6,5,yes,failed,2,948.68,1,5.977819785759294,Heavy,Delayed
250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,5,8,no,delivered,5,1521.9,-3,5.7365246890312855,Heavy,On Time
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,9,6,yes,delayed,2,1162.49,3,5.567480842911877,Heavy,Delayed
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,3,3,yes,failed,1,468.0,0,8.402154398563734,Heavy,Delayed
250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,4,24,no,delivered,3,538.48,-20,6.680893300248139,Heavy,On Time
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,13,8,yes,delayed,3,1058.57,5,5.6396909962706445,Light,Delayed
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,9,24,no,delivered,5,1196.49,-15,5.303590425531915,Heavy,On Time
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,5,2,yes,delayed,2,174.12,3,7.106938775510204,Light,Delayed
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,6,24,no,delivered,4,1060.03,-18,5.4556356150283065,Heavy,On Time
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,6,3,yes,delayed,3,439.54,3,8.452692307692308,Heavy,Delayed
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,8,8,yes,delayed,2,1608.49,0,5.685719335454225,Heavy,Delayed
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,9,8,yes,failed,1,1594.42,1,5.513208852005533,Light,Delayed
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,5,24,no,delivered,3,1427.26,-19,5.534160527336177,Heavy,On Time
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,12,8,yes,delayed,2,1519.87,4,5.884126984126984,Heavy,Delayed
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,9,7,yes,delayed,2,1624.36,2,5.632316227461859,Heavy,Delayed
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,3,3,no,delivered,4,593.62,0,6.862658959537573,Heavy,On Time
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,9,8,yes,delayed,2,900.03,1,5.721741894469167,Light,Delayed
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,6,24,no,delivered,5,292.75,-18,7.140243902439025,Heavy,On Time
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,7,24,no,delivered,3,770.61,-17,5.608515283842794,Heavy,On Time
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,1,24,no,delivered,4,301.24,-23,9.326315789473686,Heavy,On Time
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,6,6,yes,delayed,2,1209.36,0,5.819826756496631,Heavy,Delayed
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,3,24,no,delivered,4,155.2,-21,6.576271186440677,Light,On Time
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,8,24,no,delivered,4,1403.76,-16,5.44093023255814,Heavy,On Time
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,7,8,no,delivered,5,1434.79,-1,5.613419405320814,Light,On Time
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,5,24,no,delivered,5,1505.89,-19,5.198101484294098,Light,On Time
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,5,2,yes,delayed,3,232.45,3,25.543956043956044,Heavy,Delayed
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,5,24,no,delivered,5,1241.57,-19,5.05113913751017,Light,On Time
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,3,16,no,delivered,3,469.01,-13,5.293566591422122,Light,On Time
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,7,24,no,delivered,4,360.52,-17,6.048993288590603,Heavy,On Time
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,5,6,no,delivered,5,1243.9,-1,5.518633540372671,Heavy,On Time
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,2,2,yes,delayed,3,370.85,0,10.050135501355015,Heavy,Delayed
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,16,8,yes,delayed,2,1509.69,8,5.742449600608597,Heavy,Delayed
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,5,24,no,delivered,5,1399.6,-19,5.327750285496764,Heavy,On Time
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,7,16,no,delivered,3,943.73,-9,5.644318181818182,Heavy,On Time
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,3,4,no,delivered,3,697.47,-1,5.474646781789639,Light,On Time
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,11,24,no,delivered,3,1414.47,-13,5.297640449438203,Heavy,On Time
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,7,8,no,delivered,4,1273.02,-1,5.948691588785047,Heavy,On Time
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,5,8,no,delivered,5,281.04,-3,26.513207547169813,Heavy,On Time
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,7,8,no,delivered,5,724.06,-1,5.829790660225442,Light,On Time
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,7,16,no,delivered,4,687.64,-9,5.30996138996139,Light,On Time
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,7,7,yes,delayed,2,1367.49,0,5.320972762645915,Light,Delayed
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,9,16,no,delivered,5,1453.98,-7,5.488788221970555,Heavy,On Time
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,8,16,no,delivered,5,876.99,-8,5.363853211009174,Light,On Time
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,3,8,no,delivered,4,415.26,-5,12.001734104046243,Heavy,On Time
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,13,16,no,delivered,4,1029.95,-3,5.6250682687056255,Heavy,On Time
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,3,24,no,delivered,5,822.95,-21,5.933309300648883,Heavy,On Time
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,6,8,no,delivered,5,863.26,-2,6.770666666666666,Heavy,On Time
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,10,24,no,delivered,4,1500.68,-14,5.0818828310193025,Light,On Time
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,12,7,yes,delayed,3,1551.92,5,5.223561090541905,Light,Delayed
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,8,8,yes,delayed,2,805.61,0,6.523157894736842,Heavy,Delayed
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,11,24,no,delivered,4,1413.34,-13,5.0404422253922965,Light,On Time
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,3,3,yes,failed,1,506.42,0,6.834278002699056,Heavy,Delayed
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,2,3,no,delivered,3,380.41,-1,6.458573853989813,Light,On Time
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,8,24,no,delivered,5,1129.26,-16,5.720668693009118,Heavy,On Time
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,7,8,no,delivered,4,920.2,-1,6.110225763612219,Heavy,On Time
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,4,16,no,delivered,3,1214.35,-12,5.421205357142857,Heavy,On Time
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,4,16,no,delivered,5,259.23,-12,7.646902654867257,Heavy,On Time
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,5,16,no,delivered,3,864.51,-11,5.9539256198347115,Heavy,On Time
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,9,16,no,delivered,4,1147.95,-7,5.602489019033675,Heavy,On Time
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,6,24,no,delivered,3,872.92,-18,5.788594164456232,Heavy,On Time
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,3,24,no,delivered,5,481.51,-21,5.560161662817552,Light,On Time
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,8,24,no,delivered,4,806.18,-16,5.349568679495687,Light,On Time
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,5,16,no,delivered,4,936.76,-11,5.3225,Light,On Time
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,7,24,no,delivered,3,884.07,-17,5.338586956521739,Light,On Time
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,5,16,no,delivered,5,983.36,-11,5.777673325499413,Heavy,On Time
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,4,4,yes,failed,2,789.99,0,5.921964017991004,Heavy,Delayed
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,4,8,no,delivered,3,700.02,-4,7.0001999999999995,Heavy,On Time
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1,16,no,delivered,5,144.91,-15,6.557013574660633,Light,On Time
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,4,16,no,delivered,3,222.55,-12,14.936241610738255,Heavy,On Time
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,6,24,no,delivered,4,947.24,-18,5.898132004981321,Heavy,On Time
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,7,7,yes,failed,1,1429.84,0,5.546314972847168,Heavy,Delayed
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,11,24,no,delivered,3,1317.65,-13,5.58562950402713,Heavy,On Time
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,5,5,no,delivered,3,981.72,0,6.086298822070676,Heavy,On Time
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,7,5,yes,delayed,2,1025.55,2,5.335848074921956,Light,Delayed
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,9,16,no,delivered,5,1610.5,-7,5.496587030716723,Heavy,On Time
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,11,8,yes,delayed,3,1596.63,3,5.501826326671262,Light,Delayed
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,5,24,no,delivered,4,1523.17,-19,5.126792325816223,Light,On Time
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1,2,no,delivered,4,228.09,-1,38.659322033898306,Heavy,On Time
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,8,8,yes,delayed,3,1071.9,0,5.606171548117156,Light,Delayed
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,8,8,yes,delayed,2,1315.45,0,5.877792672028597,Heavy,Delayed
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,2,16,no,delivered,5,298.92,-14,9.4,Heavy,On Time
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,5,24,no,delivered,5,696.68,-19,6.3565693430656935,Heavy,On Time
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,9,16,no,delivered,5,383.1,-7,7.601190476190477,Heavy,On Time
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,3,16,no,delivered,4,715.12,-13,6.164827586206896,Heavy,On Time
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,3,24,no,delivered,5,736.65,-21,5.542889390519187,Heavy,On Time
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,2,8,no,delivered,5,515.02,-6,9.484714548802947,Heavy,On Time
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,6,8,no,delivered,3,876.11,-2,5.8681178834561285,Light,On Time
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,4,16,no,delivered,5,324.23,-12,5.678283712784588,Light,On Time
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,12,24,no,delivered,4,1416.07,-12,5.115859826589595,Light,On Time
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,5,24,no,delivered,5,362.96,-19,7.020502901353964,Heavy,On Time
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,4,16,no,delivered,5,777.23,-12,5.037135450421257,Light,On Time
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,4,24,no,delivered,5,553.7,-20,5.329162656400385,Light,On Time
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,6,4,yes,delayed,2,755.16,2,5.927472527472527,Heavy,Delayed
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,3,4,no,delivered,4,692.08,-1,5.895059625212947,Light,On Time
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,10,8,yes,failed,1,1569.17,2,5.34458446866485,Light,Delayed
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,8,5,yes,delayed,2,1082.13,3,5.4269307923771315,Light,Delayed
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1,16,no,delivered,5,95.6674,-15,6.132525641025641,Light,On Time
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,7,24,no,delivered,4,1288.9,-17,5.141204627044277,Light,On Time
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,2,8,no,delivered,5,997.9,-6,6.0810481413772095,Heavy,On Time
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,3,8,no,delivered,4,333.63,-5,9.31927374301676,Light,On Time
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,6,8,no,delivered,5,933.84,-2,6.5763380281690145,Heavy,On Time
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,2,24,no,delivered,5,261.62,-22,6.3965770171149146,Light,On Time
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,7,5,yes,delayed,3,948.77,2,5.657543231961837,Heavy,Delayed
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,3,16,no,delivered,4,606.67,-13,5.426386404293381,Light,On Time
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,0,8,no,delivered,4,229.0,-8,10.904761904761905,Light,On Time
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,4,24,no,delivered,3,1012.78,-20,5.156720977596741,Light,On Time
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,8,8,yes,delayed,2,593.11,0,8.37725988700565,Heavy,Delayed
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,8,16,no,delivered,4,1227.06,-8,5.332724902216428,Heavy,On Time
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,9,16,no,delivered,5,1492.89,-7,5.504756637168142,Heavy,On Time
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,4,24,no,delivered,3,458.09,-20,6.224048913043478,Heavy,On Time
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,1,24,no,delivered,4,514.08,-23,5.5636363636363635,Light,On Time
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,1,24,no,delivered,5,222.88,-23,14.958389261744966,Heavy,On Time
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,5,4,yes,delayed,3,785.65,1,5.418275862068965,Light,Delayed
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,9,16,no,delivered,4,1399.69,-7,5.549920697858843,Heavy,On Time
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,4,2,yes,delayed,2,282.71,2,8.33952802359882,Heavy,Delayed
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,2,16,no,delivered,5,374.86,-14,7.321484375,Heavy,On Time
316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,12,24,no,delivered,5,1238.69,-12,5.539758497316638,Heavy,On Time
317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,6,16,no,delivered,3,1005.44,-10,5.242127215849844,Light,On Time
318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,2,16,no,delivered,3,315.42,-14,5.204950495049505,Light,On Time
319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,1,16,no,delivered,4,379.35,-15,7.267241379310345,Heavy,On Time
320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,3,8,no,delivered,5,321.02,-5,14.525791855203618,Heavy,On Time
321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,1,8,no,delivered,4,171.76,-7,27.263492063492063,Light,On Time
322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,8,24,no,delivered,4,764.08,-16,5.997488226059654,Heavy,On Time
323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,7,16,no,delivered,5,249.19,-9,7.505722891566264,Heavy,On Time
324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,4,8,no,delivered,5,656.16,-4,7.431030577576444,Heavy,On Time
325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,6,8,no,delivered,5,1483.08,-2,5.654136484940907,Heavy,On Time
326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,1,2,no,delivered,4,143.37,-1,9.074050632911392,Light,On Time
327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,8,24,no,delivered,5,1209.41,-16,5.0560618729097,Light,On Time
328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,5,8,no,delivered,3,776.69,-3,6.747958297132929,Heavy,On Time
329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,6,8,no,delivered,4,870.85,-2,7.011674718196457,Heavy,On Time
330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,7,24,no,delivered,4,1575.4,-17,5.398903358464702,Heavy,On Time
331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,12,16,no,delivered,5,924.42,-4,5.405964912280702,Heavy,On Time
332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,5,24,no,delivered,5,191.43,-19,15.9525,Heavy,On Time
333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,11,8,yes,delayed,3,1365.17,3,5.72638422818792,Heavy,Delayed
334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,4,24,no,delivered,5,919.41,-20,5.512050359712229,Heavy,On Time
335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,7,16,no,delivered,5,1217.02,-9,5.216545220745821,Light,On Time
336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,2,2,no,delivered,4,383.0,0,8.29004329004329,Heavy,On Time
337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,7,3,yes,delayed,3,533.24,4,6.707421383647799,Heavy,Delayed
338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,9,8,yes,delayed,2,1607.09,1,5.8824670571010245,Heavy,Delayed
339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,9,16,no,delivered,3,707.23,-7,5.461235521235522,Light,On Time
340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,6,8,no,delivered,4,942.69,-2,6.133311646063762,Heavy,On Time
341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,4,8,no,delivered,4,1092.96,-4,5.654216244180031,Light,On Time
342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,8,24,no,delivered,5,910.92,-16,5.729056603773585,Heavy,On Time
343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,12,16,no,delivered,5,1274.48,-4,5.65430346051464,Heavy,On Time
344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,5,8,no,delivered,3,585.26,-3,8.644903988183161,Heavy,On Time
345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,13,24,no,delivered,4,1453.44,-11,5.260369163952226,Heavy,On Time
346.0,ekart,clothing,van,express,east,hot,17.1,26.57,1,2,no,delivered,5,215.21,-1,12.585380116959064,Heavy,On Time
347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,5,8,no,delivered,5,897.36,-3,5.966489361702128,Light,On Time
348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,7,16,no,delivered,5,1632.7206,-9,5.495525412319084,Heavy,On Time
349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,7,8,no,delivered,4,1107.85,-1,5.59520202020202,Light,On Time
350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,7,4,yes,delayed,3,892.82,3,6.148898071625345,Heavy,Delayed
351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,8,7,yes,delayed,2,1563.27,1,5.469804058782365,Heavy,Delayed
352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,1,8,no,delivered,5,318.52,-7,13.107818930041152,Heavy,On Time
353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,6,16,no,delivered,4,731.6,-10,5.747054202670856,Heavy,On Time
